user_id,group,is_purchase
38b40ff2,B,No
c812cee7,B,No
fa8b11e9,B,No
662cd31d,B,No
b684c184,B,No
cb32fb9b,B,No
c057571b,B,No
b8b7ef2f,B,No
27c9326e,B,No
48c88874,B,No
84d3ef91,B,No
5ff5a5cd,B,No
c805d3b3,B,No
2f376944,B,No
7af2275c,B,No
3e3275ba,B,No
468fa4e8,B,No
4b61b4b2,B,No
1da6be6d,B,No
ac512a4a,B,No
76e76c3e,B,No
a85132e3,B,No
03563184,B,Yes
4039d36e,B,No
250b7de4,B,No
8992292f,B,No
ea09ef5c,B,No
15acccc6,B,Yes
f63ae991,B,No
4b66506e,B,No
167bf581,B,Yes
42b6da72,B,No
29402037,B,No
8a696854,B,No
2cbdb7e8,B,No
7dc81b81,B,No
20df5be2,B,No
e57f5808,B,No
02e463d7,B,Yes
f32da99d,B,No
09824f2d,B,Yes
96bc9798,B,No
c324496f,B,No
ddfe0812,B,No
19e122bf,B,Yes
9cbe6dd7,B,No
f232382e,B,No
1e9acf22,B,No
89dc5d3e,B,No
7e996a94,B,No
9d1e6ebf,B,No
e6f2f232,B,No
a99bc4ff,B,No
77cf668a,B,No
6aad86c8,B,No
1628d2bd,B,Yes
5cca9c75,B,No
e9f5a884,B,No
f7f9339d,B,No
6ef7fd83,B,No
61cabf35,B,No
51ac6615,B,No
e54e597d,B,No
a99fb764,B,No
2e9d83b6,B,No
89bc6205,B,No
fe600c21,B,No
49bce9f7,B,No
b339de64,B,No
c3565f90,B,No
64191fa0,B,No
a39496b7,B,No
4c102b8e,B,No
b3d57434,B,No
0eb6dd44,B,Yes
eb3fdd43,B,No
ba4c8601,B,No
67f9bfad,B,No
de470870,B,No
742c51f0,B,No
0464b8a3,B,Yes
cea0a54c,B,No
3d759473,B,No
9dc2981e,B,No
ea28735b,B,No
e822c945,B,No
8992db22,B,No
eb11e9bc,B,No
14585214,B,Yes
e5495f92,B,No
0dc50d53,B,Yes
5a18061b,B,No
329d1426,B,No
48c1d121,B,No
0a13025d,B,Yes
07ea4779,B,Yes
66948c95,B,No
13bb0d50,B,Yes
7b555dad,B,No
6b264ed6,B,No
83786b15,B,No
ac3fe1f4,B,No
0e2efdad,B,Yes
88808462,B,No
e3709d54,B,No
a77904d4,B,No
eceae64e,B,No
f2807d85,B,No
5e917507,B,No
caa33065,B,No
917f630d,B,No
96670f9e,B,No
b80264ff,B,No
47d52a66,B,No
9c210cff,B,No
964b3e4c,B,No
69015396,B,No
f651d9e1,B,No
a1805a01,B,No
a75626ab,B,No
64c7db8e,B,No
ac7aa5e7,B,No
d92bb058,B,No
51967e1f,B,No
34c876f5,B,No
a38c4807,B,No
cb4833c4,B,No
e72b6abc,B,No
a86564c1,B,No
02a6ecea,B,Yes
a4cf714c,B,No
7cd352ef,B,No
97412a75,B,No
184b90b6,B,Yes
f8a5e0a2,B,No
2fe8d0eb,B,No
2717fb7b,B,No
236b983c,B,No
dedcec6d,B,No
b89e40ad,B,No
7ee4f786,B,No
9a81717a,B,No
448c8aaa,B,No
9b687e67,B,No
357a8611,B,No
ece3bb0f,B,No
d3cb27d5,B,No
e07aef40,B,No
402421ed,B,No
cd159efd,B,No
045fd4b1,B,Yes
faee1638,B,No
0f77fee4,B,Yes
d1bb3b9a,B,No
039528db,B,Yes
d0632503,B,No
da6f1b42,B,No
53d2397a,B,No
6210ceea,B,No
b010368e,B,No
7782ff78,B,No
ec7c6b41,B,No
56dbeed8,B,No
b925ff2c,B,No
c42287ed,B,No
ed244bbb,B,No
51c4c78a,B,No
ccbfbc14,B,No
8be665c4,B,No
1f2f2c3d,B,No
abddcb77,B,No
112076c4,B,Yes
0605d14f,B,Yes
84d7c690,B,No
dbfeac8f,B,No
76e2e2d2,B,No
e82130aa,B,No
af31b688,B,No
20b94635,B,No
412feb7d,B,No
bf6bb5c4,B,No
72daf5ff,B,No
9570fc3d,B,No
40872473,B,No
b01c3055,B,No
02e50482,B,Yes
f1a962af,B,No
98039f4a,B,No
e4958c42,B,No
9f22f7b5,B,No
4addf70b,B,No
d86833ef,B,No
a611255f,B,No
5954f198,B,No
1c6d7985,B,Yes
ff1bf4d1,B,No
f1f01376,B,No
8d636079,B,No
57dcef4a,B,No
073b3e66,B,Yes
76367a3a,B,No
66d5b4f5,B,No
21e2b2e4,B,No
037fecd2,B,Yes
a16000a5,B,No
24105b95,B,No
fc4fe568,B,No
b122c7ec,B,No
62a58b37,B,No
7ef3010d,B,No
d282099a,B,No
241fefb5,B,No
02cb4d03,B,Yes
a8c46611,B,No
e6275f20,B,No
30755447,B,No
c6621c21,B,No
9c08851b,B,No
03ca4216,B,Yes
61a194cf,B,No
147c5f58,B,Yes
003ad5b7,B,Yes
272999e7,B,No
e0305253,B,No
b5929865,B,No
5a94cede,B,No
771163b2,B,No
c1840f3f,B,No
d901891c,B,No
a52958c8,B,No
3f2ae95b,B,No
c926167e,B,No
462e8f97,B,No
aa4706b1,B,No
75fd877a,B,No
dffc7ac9,B,No
c5678b24,B,No
8b4dc202,B,No
a26d3bc2,B,No
a7fd8384,B,No
7caeb51a,B,No
76a8ff92,B,No
ee6df865,B,No
64f43168,B,No
928c4272,B,No
a9de04a2,B,No
d15aa8bc,B,No
917e5f59,B,No
c67881e1,B,No
2f0d457f,B,No
e5397832,B,No
83f3f44f,B,No
1a31278c,B,Yes
04cecb8a,B,Yes
f2a6778c,B,No
f9d3d2ca,B,No
a65746b0,B,No
12d6160a,B,Yes
9ea12a19,B,No
72b9e148,B,No
7e6711ec,B,No
21b47070,B,No
55558708,B,No
71a17998,B,No
5481c721,B,No
b3be0eb1,B,No
96fd49a0,B,No
ee766de8,B,No
21eda667,B,No
926be821,B,No
e7249165,B,No
92511df8,B,No
f3ddd2f4,B,No
256b8a15,B,No
c65d9e68,B,No
b18f57db,B,No
d3107b17,B,No
9b1cc24c,B,No
44ea346e,B,No
84804616,B,No
3cd42f02,B,No
5bc01096,B,No
41859124,B,No
4b7d3c9d,B,No
f8a52b15,B,No
37dfa526,B,No
4d40ae80,B,No
333d8bf2,B,No
28669279,B,No
8ff80d26,B,No
aafa20d6,B,No
c45c90cc,B,No
bd3e6123,B,No
a30d952b,B,No
6fa76046,B,No
252dbb41,B,No
9d877a3f,B,No
02d08a7b,B,Yes
d9523c7b,B,No
118bc9da,B,Yes
64fc660c,B,No
a6252c5c,B,No
1ad2a673,B,Yes
51089fe2,B,No
59daf657,B,No
7675c8c2,B,No
d232e08e,B,No
e9f03b0d,B,No
aab9eada,B,No
d851d038,B,No
3921faaf,B,No
ce0dd1a8,B,No
1630ea6c,B,Yes
32dfe848,B,No
ef0345d5,B,No
17c5979a,B,Yes
c93d457b,B,No
be6d3550,B,No
db320800,B,No
475e6313,B,No
6bc9882b,B,No
e7a9fbc6,B,No
4d909187,B,No
e9330859,B,No
3f2d71dd,B,No
cfdd65ba,B,No
2a655897,B,No
39f900e4,B,No
5b231b23,B,No
554a9f70,B,No
f892d3bd,B,No
762f34f5,B,No
04d88ee7,B,Yes
492d973f,B,No
8abc1b72,B,No
4062c9ed,B,No
803f2b37,B,No
93fa607a,B,No
f5c651ab,B,No
f640f70b,B,No
0f09f5eb,B,Yes
45926e04,B,No
c0c64a03,B,No
43e80a1f,B,No
4ee59fbc,B,No
bd63909a,B,No
51077957,B,No
8b8289b5,B,No
6dc4145f,B,No
af9194a8,B,No
13b2d558,B,Yes
ac0af301,B,No
3770de3a,B,No
e3ba3c57,B,No
18fd5ce1,B,Yes
9d457885,B,No
afefe355,B,No
ae7a9688,B,No
98598b05,B,No
16d13af4,B,Yes
e694e921,B,No
fddba4c9,B,No
790f1893,B,No
37f0271f,B,No
ec2521c0,B,No
70a7faa5,B,No
b04a3e97,B,No
d439b869,B,No
f2f09558,B,No
a7e7b00a,B,No
24c32e5a,B,No
fa1262cd,B,No
1b5899fc,B,Yes
249888ea,B,No
15bec600,B,Yes
82e8f565,B,No
763c7b66,B,No
cefc402a,B,No
1f0e97d9,B,No
e882d874,B,No
fa6c564d,B,No
6aea003f,B,No
c334b182,B,No
47f72f82,B,No
52f2f9f8,B,No
88c703c6,B,No
6ca91976,B,No
51152bb1,B,No
66003185,B,No
6accbf41,B,No
94668b1a,B,No
ebdf5cc5,B,No
be1f0e29,B,No
96e0aeaa,B,No
6852fcbd,B,No
271aa4ca,B,No
eed77278,B,No
5c94cb7e,B,No
f3f1564a,B,No
b26538df,B,No
c9d2a34f,B,No
2dc16f60,B,No
903ca136,B,No
32c3c5c9,B,No
2d6da95e,B,No
43e45ac3,B,No
9e876402,B,No
4a78a280,B,No
0b93a0a1,B,Yes
ff78d1e1,B,No
5f3070be,B,No
f0d65bd2,B,No
f2aa7fdd,B,No
313cab04,B,No
a9ec1f88,B,No
223bdb4c,B,No
a353cd05,B,No
d3e6de25,B,No
d482dee4,B,No
609032ed,B,No
6bdb400c,B,No
1f7d881a,B,No
b4c7fd06,B,No
b1065823,B,No
e7d2aa00,B,No
32274853,B,No
127dede7,B,Yes
a18930b5,B,No
312718ab,B,No
63199d84,B,No
333b9dd4,B,No
9eddbad7,B,No
98357493,B,No
945bbb69,B,No
b6db9180,B,No
7dff16f0,B,No
7f84905a,B,No
920b92d0,B,No
db09c0f4,B,No
e3b108e7,B,No
3110702d,B,No
c9e36e6e,B,No
a09c1581,B,No
426219a3,B,No
1935f66c,B,Yes
fb158129,B,No
26a15a5f,B,No
084549f8,B,Yes
b64a03d6,B,No
5a11819f,B,No
ec8300f0,B,No
bbc5337c,B,No
05d99d31,B,Yes
2aa26b0b,B,No
32a6386e,B,No
04ae7fad,B,Yes
9eda5442,B,No
2b506834,B,No
dc23f3ee,B,No
0f85d698,B,Yes
564ef43b,B,No
2445ebac,B,No
37edb08f,B,No
f459fcb0,B,No
dfbe0021,B,No
dabef9c0,B,No
5c92a684,B,No
6661654b,B,No
ba1f597c,B,No
670eeb1b,B,No
8907a9b8,B,No
8ed9f4ca,B,No
8e197133,B,No
541ec2e4,B,No
a00ab6a4,B,No
e461be22,B,No
fca85e52,B,No
7b679225,B,No
f8bfe3a3,B,No
07759850,B,Yes
62e9a342,B,No
bb2caa06,B,No
00355653,B,Yes
7b7848d8,B,No
13c97879,B,Yes
8ffbd617,B,No
a7d040a0,B,No
9541f982,B,No
829fe062,B,No
2f143317,B,No
a2aa37ff,B,No
1cd2c8b7,B,No
8191e25c,B,No
d6133d8c,B,No
7450f512,B,No
6a854604,B,No
1b7864d3,B,Yes
ba267711,B,No
415e3ba1,B,No
4f5a1dd3,B,No
4a4ca0af,B,No
20d0bde5,B,No
7a976cad,B,No
6b10c894,B,No
e6dcb116,B,No
71544f08,B,No
cdd82c41,B,No
cbb60d72,B,No
f7a4f463,B,No
cbe8073e,B,No
1457c1f6,B,Yes
754d88cf,B,No
f88d1bff,B,No
d918b6dc,B,No
42955cd8,B,No
c6b8c3b0,B,No
86f90fe2,B,No
1dcdd14d,B,No
486f365a,B,No
a3a13706,B,No
545d969b,B,No
5bb745aa,B,No
b1c51bfb,B,No
c059aa4f,B,No
2c8a9a45,B,No
7f23e9a4,B,No
75b58c96,B,No
f3666b7e,B,No
3443f441,B,No
0714206c,B,Yes
d0ab1a82,B,No
957950d1,B,No
a5e85074,B,No
19d57dc5,B,Yes
0bc9d539,B,Yes
6f8add7e,B,No
7da7d3b7,B,No
32b42faf,B,No
6bd93101,B,No
c32209de,B,No
bb947520,B,No
5a73c5a4,B,No
87d20af1,B,No
a661eb1d,B,No
d3d32caa,B,No
69f737c1,B,No
263d3138,B,No
a803a1bd,B,No
1b9c5e4f,B,Yes
e84d2241,B,No
89d76254,B,No
2d7f3351,B,No
0c9a93df,B,Yes
69f0112b,B,No
e2693d55,B,No
c8c607f8,B,No
1eb3be0b,B,No
409ac820,B,No
9b70de2a,B,No
36266240,B,No
c9426b00,B,No
5ef4fe2d,B,No
7e7f4395,B,No
6671d24a,B,No
9bb1ecbd,B,No
90003965,B,No
89a482a2,B,No
cde57704,B,No
ee1356c0,B,No
8fb7330b,B,No
24e0842e,B,No
f37ecb57,B,No
0f615efc,B,Yes
aa53c958,B,No
6d3aa75c,B,No
c3f71cd4,B,No
d934a562,B,No
aeba0ac9,B,No
c04b3753,B,No
5b26f6c4,B,No
2ac20618,B,No
a72bc6e2,B,No
2fbdf3c1,B,No
dc0272c5,B,No
6a5fe624,B,No
cc7c62d3,B,No
20a20cdf,B,No
55a2656a,B,No
ed53ea4e,B,No
71bbec50,B,No
caf26f53,B,No
9be051fc,B,No
01bd6be1,B,Yes
0460c53c,B,Yes
4dcd1e18,B,No
f408c3a8,B,No
65b425e1,B,No
b5debb3d,B,No
df949dbc,B,No
de97ed01,B,No
7bd24e8f,B,No
8fe6a4f2,B,No
e0cf20aa,B,No
8eb3a5dd,B,No
aceed2c9,B,No
6cbe7803,B,No
53f695e4,B,No
30bfc10a,B,No
36175627,B,No
899263fd,B,No
c0818ed5,B,No
0a7f6e10,B,Yes
5b911c3e,B,No
9b8da0ef,B,No
babc9bd9,B,No
b46a3b1c,B,No
8721ad4f,B,No
3c9dae9c,B,No
7234d61c,B,No
16aa0bb9,B,Yes
0fa55a34,B,Yes
7c03b31a,B,No
7bf6ff21,B,No
146f1cc5,B,Yes
739a0a7a,B,No
c5939c3f,B,No
06a8d270,B,Yes
42dea4d6,B,No
d106f1ef,B,No
08dafd5b,B,Yes
780be88a,B,No
c58a18c2,B,No
76e0c068,B,No
b9557504,B,No
479e96bb,B,No
7bf8aa41,B,No
1d5231c1,B,No
b05b0fbd,B,No
ade94784,B,No
75106f31,B,No
58f48bd4,B,No
f3947a6c,B,No
5926c5ca,B,No
4dfb92c6,B,No
a476ffa6,B,No
803201e2,B,No
09aca979,B,Yes
6955e8d0,B,No
9f02a501,B,No
310ee7c7,B,No
197f7589,B,Yes
af146f1b,B,No
4ed969a3,B,No
27e57f7d,B,No
a4cd70d8,B,No
47072098,B,No
b80ad5d3,B,No
945a82ef,B,No
7b75efe7,B,No
856a723b,B,No
cd368a87,B,No
d2945763,B,No
8971f3c4,B,No
3b2d0536,B,No
a855c98d,B,No
c487c517,B,No
77ab0c51,B,No
775f72a7,B,No
d146aa4e,B,No
3622b506,B,No
5447eeba,B,No
9cfde2bf,B,No
af1153d9,B,No
62fcb0e5,B,No
6275a0ab,B,No
f62f31f4,B,No
ae3382a8,B,No
a6ce1af0,B,No
33415b40,B,No
8b4063bf,B,No
ae24dc1f,B,No
64c85408,B,No
dc690a7e,B,No
aed53f00,B,No
e670c689,B,No
4df4aafa,B,No
b8596591,B,No
5404174c,B,No
55564f1d,B,No
b7e8c5a4,B,No
4e7845f4,B,No
a0d0c559,B,No
6cf069c3,B,No
78634c35,B,No
bdf1b216,B,No
2976b4d7,B,No
db88ce8f,B,No
f81e3e8e,B,No
2eebbd38,B,No
85f01ed0,B,No
dbe46b73,B,No
65e58234,B,No
81667977,B,No
6d568bd2,B,No
cf27e01b,B,No
d06b1ce1,B,No
bc9dfe7a,B,No
5e6d4bf6,B,No
a2f7fe6d,B,No
c7c4da8c,B,No
7362f973,B,No
516c6543,B,No
a5927076,B,No
936c2d22,B,No
a36405eb,B,No
31539b0a,B,No
c685d01b,B,No
e4e7265a,B,No
ca803f3b,B,No
7601b34b,B,No
17e02b72,B,Yes
99f68637,B,No
4a8c959c,B,No
d8b8741b,B,No
f5c37d9c,B,No
407a5080,B,No
536eea98,B,No
9ac49624,B,No
da4a1489,B,No
2f4a2146,B,No
17cb1ad1,B,Yes
8eece4b8,B,No
bcb39c20,B,No
4fe51f85,C,No
a71229f5,C,No
5dae97f0,C,No
71c06aee,C,No
158355c8,C,No
27f64588,C,No
d5036433,C,No
7c1f6da7,C,No
cfc3615e,C,No
696abc53,C,No
3ea3c60c,C,No
0fc2f482,C,No
e819d972,C,No
4429d74f,C,No
68642b0e,C,No
cf866054,C,No
66a0259b,C,No
3326780d,C,No
6d8b648f,C,No
cf2c01c7,C,No
6ec81d76,C,No
83aeae4d,C,No
6d9822eb,C,No
7e1c4db0,C,No
ac79fc94,C,No
f10922e9,C,No
b23b9fa9,C,No
beffe99a,C,No
dd0fb060,C,No
6d54ff04,C,No
491bf9c3,C,No
dfdff49b,C,No
eba97698,C,No
4bb5a800,C,No
9d20cf9f,C,No
1e74927e,C,No
6787f33b,C,No
461a3e4e,C,No
65b5194f,C,No
f64a2252,C,No
a3e296c4,C,No
8a2517ff,C,No
e298e838,C,No
8d5e8bfd,C,No
a992dbd3,C,No
9afe7a34,C,No
a938136b,C,No
368b8d82,C,No
0c0cff4d,C,No
bde80f9f,C,No
795b5bf5,C,No
267831db,C,No
5555f4f6,C,No
baf6b40d,C,No
072c0161,C,Yes
5cead788,C,No
b29531d2,C,No
64f49673,C,No
bdf12a9c,C,No
9050f6a6,C,No
49a433c1,C,No
ff089f62,C,No
75abe146,C,No
bcca1724,C,No
aa895582,C,No
c4269215,C,No
d35c0a37,C,No
1f3e5ea4,C,No
010f5aa1,C,Yes
e8edae40,C,No
10cb0225,C,No
ac683b7c,C,No
02e7d52b,C,Yes
0cdb8cbd,C,No
036e8e4f,C,Yes
c4b610a9,C,No
0156b788,C,Yes
86b53834,C,No
0f0b4ab8,C,No
200a573c,C,No
2ea263ef,C,No
1658b443,C,No
72cc8257,C,No
203086b9,C,No
dfd1fd05,C,No
421b06c6,C,No
954329ef,C,No
f4542804,C,No
912f5628,C,No
38b08c7c,C,No
c93dc51a,C,No
5fbb1536,C,No
826f34af,C,No
4afc71a9,C,No
50a48846,C,No
1c3823d9,C,No
120fcd57,C,No
e6875f7e,C,No
b133f14b,C,No
7482baad,C,No
ea850b16,C,No
3a58bb66,C,No
289b76b8,C,No
2f864cae,C,No
64e3a675,C,No
391b0b30,C,No
86fcc20a,C,No
010f21f0,C,Yes
752b035b,C,No
9cd6f4f7,C,No
0348e9f0,C,Yes
d2d5262b,C,No
948194c1,C,No
3ac6fa65,C,No
628f5d43,C,No
2284ecd8,C,No
81372f7b,C,No
6646aee3,C,No
eb0befa3,C,No
8909d668,C,No
e932bf12,C,No
b11cba55,C,No
dd643658,C,No
54833be4,C,No
a50b01d0,C,No
5a7d26eb,C,No
0af36cef,C,Yes
740aea77,C,No
b5167d54,C,No
b108dcc7,C,No
0556bd39,C,Yes
c3edf7c7,C,No
b1da0763,C,No
51b0ad59,C,No
f54d16a1,C,No
4b85bda0,C,No
c01cb353,C,No
8602b904,C,No
fb22f53a,C,No
9f7bb877,C,No
5574079d,C,No
8c5c2b63,C,No
ddacf7e5,C,No
68f2886e,C,No
995c1155,C,No
09a9b0c7,C,Yes
d8564c92,C,No
6184b8ef,C,No
e1df2b4c,C,No
65ae5dbd,C,No
30aa921c,C,No
7e3afa9a,C,No
ec058d86,C,No
ba7b202c,C,No
84525840,C,No
c7b6a708,C,No
51cb6e6e,C,No
b595493d,C,No
7136f32e,C,No
40150428,C,No
7aa7651a,C,No
ea67a525,C,No
e7a223fc,C,No
10028e9f,C,No
44ca0c4a,C,No
7ff9d1be,C,No
4e357095,C,No
a71eaaef,C,No
e70dcbd4,C,No
ce45eb63,C,No
bb863ff9,C,No
7bceadef,C,No
ceb8c3f3,C,No
419f92e9,C,No
30740ce2,C,No
49c9bd9f,C,No
72889ccd,C,No
77f6be84,C,No
57e50c9e,C,No
e7b6da11,C,No
c5ee49b2,C,No
1f06e6fc,C,No
0a81fe07,C,Yes
5ec43846,C,No
115112db,C,No
bbc32f5e,C,No
a588db99,C,No
c1b093c4,C,No
ee079d35,C,No
4c2b70a2,C,No
f5712b73,C,No
f6ef67f3,C,No
3c2a3009,C,No
809250ee,C,No
ea5f3cdd,C,No
6760f1f7,C,No
2612d346,C,No
ea8457df,C,No
aa090668,C,No
00c9927c,C,Yes
62be711f,C,No
33fafa89,C,No
5107f212,C,No
2bdecf6c,C,No
e889e163,C,No
82ff1fb1,C,No
40e079e6,C,No
cc55e928,C,No
51010fe2,C,No
ddeb9ba5,C,No
a519cbdc,C,No
c408064b,C,No
8d59ae36,C,No
715ccdf9,C,No
f0d73dff,C,No
1cb20462,C,No
5d4ad604,C,No
9a253529,C,No
68f941a1,C,No
a0b81554,C,No
129c25ee,C,No
9e5ec578,C,No
ca629a45,C,No
0fe806b7,C,No
6d0888cf,C,No
61621e62,C,No
d66287ad,C,No
2548c95a,C,No
bed6518d,C,No
c9615036,C,No
9179083d,C,No
1197dcbd,C,No
5adce54d,C,No
cedfdf2f,C,No
cace9210,C,No
d2de3c48,C,No
9d9c6ed6,C,No
bd503d45,C,No
a4dec28f,C,No
3154ac76,C,No
085650e5,C,Yes
970feb7e,C,No
0fde396b,C,No
41f23d2b,C,No
0fed2c48,C,No
007a6f05,C,Yes
1bae4fe4,C,No
179fec88,C,No
e929aafa,C,No
eeec4e51,C,No
36b712b2,C,No
251ad55c,C,No
39ee7724,C,No
addf1658,C,No
5f18fe16,C,No
81b84582,C,No
bcabb3f6,C,No
2d53ac51,C,No
9ebd416e,C,No
90240ab0,C,No
088ec978,C,Yes
59d6262d,C,No
3516297d,C,No
ac5a947c,C,No
1b8ea0d1,C,No
e7a5ddf9,C,No
4e67d9f0,C,No
60eb2a11,C,No
90a537ce,C,No
a717f5f8,C,No
732ca157,C,No
df597f20,C,No
c98899c4,C,No
37397f0a,C,No
aec037eb,C,No
222b9454,C,No
917d3839,C,No
92ee5ba9,C,No
a0de9764,C,No
5a44505b,C,No
46f0ad38,C,No
7aec7f94,C,No
02069230,C,Yes
4c97b817,C,No
97dc6357,C,No
ad637357,C,No
9e199cf0,C,No
a612a4d7,C,No
49615649,C,No
a85f609e,C,No
e4857bd7,C,No
eb58b757,C,No
df1fdba5,C,No
2dadc1d5,C,No
5cbc0646,C,No
920b3252,C,No
279d2cf2,C,No
ebfaa907,C,No
f8d8d1dd,C,No
15ed18a2,C,No
b7e90569,C,No
8856c16f,C,No
3486021d,C,No
0a4b4cd0,C,Yes
ef1b2318,C,No
d4c8cfc3,C,No
4172b1ec,C,No
d29de16c,C,No
6b008564,C,No
11fe376b,C,No
0479d70f,C,Yes
c5ddb96e,C,No
bdd2db4d,C,No
7ef3d47b,C,No
beeee247,C,No
71e52fb4,C,No
229a0b9c,C,No
d99c8006,C,No
d3b972a7,C,No
412f0901,C,No
8e25d3ae,C,No
63f3089d,C,No
056c4448,C,Yes
1537477e,C,No
35a394a8,C,No
62e50070,C,No
154fdbd2,C,No
23ac4be8,C,No
a984f522,C,No
85ca661a,C,No
47be4f2d,C,No
7ff3a17b,C,No
b71391e1,C,No
b3b04ffb,C,No
4b23fac6,C,No
2cc52493,C,No
0a5da353,C,Yes
9a566152,C,No
6624b86d,C,No
cfa38aaa,C,No
afd52130,C,No
684b856c,C,No
919b60b3,C,No
d02a5f6f,C,No
8bad9911,C,No
4a3ece0e,C,No
c4b33a8b,C,No
acc6f94a,C,No
48840cb9,C,No
bd2395e1,C,No
ed1124fb,C,No
27624bf0,C,No
52b7343f,C,No
8fb15f71,C,No
f16a4751,C,No
5ea85899,C,No
67d05d08,C,No
29241990,C,No
e42aa69c,C,No
c9c64b4e,C,No
4e43ca41,C,No
a88ded5e,C,No
12993ac1,C,No
03463ddd,C,Yes
3d7d4253,C,No
c082d13e,C,No
5f5c7a6d,C,No
7f16db10,C,No
c4b397a0,C,No
5e48691d,C,No
0edcfa3e,C,No
caeac5d3,C,No
34739e28,C,No
e7a06ff7,C,No
13c6753f,C,No
a88f77fb,C,No
bd490a0f,C,No
8fe7881b,C,No
e131c2cb,C,No
5f18aeff,C,No
4c782b60,C,No
62efaccc,C,No
a012b22d,C,No
3490d5d5,C,No
2f9d058e,C,No
95d9e2f9,C,No
f5fdda99,C,No
001bfb31,C,Yes
4aa9fd34,C,No
68649238,C,No
6532a48a,C,No
09062d44,C,Yes
331c4f77,C,No
a3d22add,C,No
8a6d23aa,C,No
afcfff6c,C,No
4e8dfaaa,C,No
1d2d7f26,C,No
90fbfd9d,C,No
67652ece,C,No
711b645d,C,No
dc106e0b,C,No
121af945,C,No
8ae0844c,C,No
09977940,C,Yes
1a6d72ac,C,No
34c8a8a2,C,No
892fc21d,C,No
c4e8c29f,C,No
974c8864,C,No
ab90b4f7,C,No
de4586f5,C,No
8225b9ad,C,No
e61481a2,C,No
12ffc515,C,No
eaf7e3cd,C,No
bbdc51c3,C,No
b78be025,C,No
2976c40e,C,No
55ecdb11,C,No
3cb3f80a,C,No
463858d9,C,No
ab44fba5,C,No
7c2c6cfc,C,No
ad708ff4,C,No
f9d188f9,C,No
f3453472,C,No
4a21f374,C,No
5cca7101,C,No
0d51e11f,C,No
ecd2879f,C,No
b789991c,C,No
d9e085e1,C,No
5a0b9193,C,No
dc99983e,C,No
b0881a48,C,No
60e0f7fe,C,No
7325295b,C,No
bfc86dc3,C,No
eff53ef2,C,No
41472921,C,No
21ef9145,C,No
79e13249,C,No
ff4e78fe,C,No
e8379185,C,No
11eb3eb1,C,No
aa29cdd9,C,No
0e48f3c4,C,No
7afbf42e,C,No
69d6cabf,C,No
ba748207,C,No
e42b0cfa,C,No
e609b341,C,No
b8ef48ee,C,No
1ed0f5b3,C,No
a81fe62a,C,No
c3b2eece,C,No
22d3e384,C,No
e3ac055c,C,No
15c903ce,C,No
ba2550c5,C,No
75703d3b,C,No
e15886e9,C,No
432cbeab,C,No
ab71ee1c,C,No
96870cfb,C,No
1878c488,C,No
e2ee2826,C,No
db419742,C,No
d152456f,C,No
a4d3c06a,C,No
f7d64d60,C,No
8c41de44,C,No
34e89843,C,No
9be5eab5,C,No
22c44251,C,No
50e42afb,C,No
236abab8,C,No
150534ec,C,No
017b3917,C,Yes
2b85adbd,C,No
1ed7741f,C,No
8538897c,C,No
858a8dd9,C,No
6cd3285c,C,No
5d92b739,C,No
acbb4d93,C,No
f7248384,C,No
cb2eb717,C,No
b25bf7cd,C,No
309e2505,C,No
f9c073a1,C,No
befeadfe,C,No
02acedf0,C,Yes
1eaa34bb,C,No
a7902c18,C,No
cd298b94,C,No
9c66309f,C,No
06aa0a0c,C,Yes
e85f6382,C,No
867b2499,C,No
c478aba6,C,No
2a97506a,C,No
e401478c,C,No
2e9092c3,C,No
e86dbd0a,C,No
da694128,C,No
604360cd,C,No
bb0d96ff,C,No
abd9c909,C,No
4090fc55,C,No
fdf9c038,C,No
67abbed6,C,No
e46a760c,C,No
7e5a8ec8,C,No
12b362de,C,No
8713cc77,C,No
a1c5008b,C,No
35951ae7,C,No
4b6b4578,C,No
a084a4b6,C,No
15580109,C,No
50f03b46,C,No
3dc2929c,C,No
f9168819,C,No
7339f993,C,No
358e398d,C,No
090b1f8d,C,Yes
1e99f98b,C,No
d667a01e,C,No
30b7af5b,C,No
fbd3734c,C,No
3e5212f5,C,No
906bd6ac,C,No
eae53221,C,No
f1595a09,C,No
57a640f4,C,No
708bb452,C,No
05e92558,C,Yes
8f8aaaae,C,No
bf68dad4,C,No
90b7702a,C,No
2d22b12b,C,No
7fc6bda8,C,No
e426558b,C,No
c9517924,C,No
a4e39633,C,No
7e56ca80,C,No
0aff773b,C,Yes
3da432d0,C,No
25490acb,C,No
75add21d,C,No
33185d9f,C,No
0ee68539,C,No
e2c86130,C,No
04553ae0,C,Yes
f77c9f5d,C,No
b76ebb23,C,No
0d833a52,C,No
2fc777d8,C,No
e56d8998,C,No
ee1d0f0c,C,No
2c8b07c3,C,No
c2a3dd4c,C,No
e49956d6,C,No
8a99157c,C,No
549a27c0,C,No
f517e4b4,C,No
cce5e27f,C,No
8951fe28,C,No
f3519a39,C,No
4bf467a9,C,No
69dec96b,C,No
399ec99e,C,No
ceb4fd50,C,No
2a6e99ab,C,No
bae0e590,C,No
591662e4,C,No
dc16f50c,C,No
6000814f,C,No
94e7b2a0,C,No
4f6ab0e1,C,No
59163707,C,No
861dff28,C,No
0090e388,C,Yes
